
###################################################################
###################################################################
###################################################################

Current time: 2023-11-02 11:34:58.043445

--------------------Hyperparameters--------------------

model: {'seqLeng': 60, 'input_dim': 8, 'output_dim': 1, 'in_moving_mean': False, 'decomp_kernel': [3, 6, 12], 'feature_wise_norm': False, 'nHidden': 128, 'rec_dropout': 0, 'num_layers': 2, 'activ': 'relu', 'cnn_dropout': 0, 'kernel_size': [3, 3], 'padding': [1, 1], 'stride': [1, 1], 'nb_filters': [16, 32], 'pooling': [1, 1], 'batch_start_idx': 5, 'batch_end_idx': 21, 'dropout': 0.8, 'previous_steps': 5}

learning: {'nBatch': 24, 'lr': 0.001, 'max_epoch': 2000}

plot_corr: False

loss_plot_flag: True

save_losses: True

save_result: True

Model name: correction_LSTMs


--------------------Training Mode (Training and Validating)--------------------
Training on the interval from 20220101 to 20221231.
Validating on the interval from 20220201 to 20221231.

The number of parameter in first model : 203016

The number of parameter in second model : 201480

Epoch [1/2000], First Loss: 393.7074, Second Loss: -77777.0000, Val Loss: 339.7920 [(kW/hour)^2], MinVal : 339.7919616699219
Epoch [574/2000], First Loss: 30.8367, Second Loss: 96.1790, Val Loss: 100.8447 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [575/2000], First Loss: 29.6063, Second Loss: 94.4782, Val Loss: 100.3952 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [576/2000], First Loss: 29.6668, Second Loss: 93.3113, Val Loss: 96.7726 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [577/2000], First Loss: 30.9122, Second Loss: 93.8293, Val Loss: 97.6435 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [578/2000], First Loss: 30.2330, Second Loss: 91.1086, Val Loss: 97.7882 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [579/2000], First Loss: 29.0224, Second Loss: 90.1470, Val Loss: 96.2212 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [580/2000], First Loss: 29.7228, Second Loss: 89.2546, Val Loss: 96.7465 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [581/2000], First Loss: 29.7446, Second Loss: 88.1313, Val Loss: 95.2147 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [582/2000], First Loss: 28.6889, Second Loss: 86.6012, Val Loss: 93.8331 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [583/2000], First Loss: 28.8034, Second Loss: 85.4715, Val Loss: 94.5129 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [584/2000], First Loss: 28.9774, Second Loss: 84.8227, Val Loss: 92.0107 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [585/2000], First Loss: 28.5149, Second Loss: 83.8901, Val Loss: 93.8288 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [586/2000], First Loss: 28.5753, Second Loss: 82.9625, Val Loss: 92.0001 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [587/2000], First Loss: 28.1545, Second Loss: 81.6897, Val Loss: 89.5423 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [588/2000], First Loss: 28.3859, Second Loss: 81.1856, Val Loss: 91.5009 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [589/2000], First Loss: 28.7052, Second Loss: 80.1911, Val Loss: 88.4946 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [590/2000], First Loss: 29.2510, Second Loss: 79.8233, Val Loss: 91.5965 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [591/2000], First Loss: 28.2037, Second Loss: 78.9304, Val Loss: 91.2904 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [592/2000], First Loss: 28.4697, Second Loss: 78.3167, Val Loss: 86.2568 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [593/2000], First Loss: 30.4088, Second Loss: 78.4940, Val Loss: 87.8185 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [594/2000], First Loss: 29.7232, Second Loss: 76.3630, Val Loss: 89.9967 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [595/2000], First Loss: 30.2959, Second Loss: 76.8550, Val Loss: 85.6739 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [596/2000], First Loss: 28.7473, Second Loss: 75.2044, Val Loss: 85.6359 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [597/2000], First Loss: 30.5945, Second Loss: 75.1779, Val Loss: 87.7423 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [598/2000], First Loss: 30.8113, Second Loss: 74.5762, Val Loss: 88.4336 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [599/2000], First Loss: 28.8157, Second Loss: 73.6491, Val Loss: 83.3215 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [600/2000], First Loss: 29.3186, Second Loss: 73.0717, Val Loss: 83.0861 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [601/2000], First Loss: 28.5565, Second Loss: 71.2253, Val Loss: 89.7201 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [602/2000], First Loss: 30.7666, Second Loss: 72.9509, Val Loss: 81.8465 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [603/2000], First Loss: 32.5993, Second Loss: 75.8596, Val Loss: 81.5964 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [604/2000], First Loss: 31.6475, Second Loss: 73.1744, Val Loss: 84.4128 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [605/2000], First Loss: 30.3222, Second Loss: 69.8273, Val Loss: 85.7143 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [606/2000], First Loss: 29.8876, Second Loss: 70.2175, Val Loss: 81.7916 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [607/2000], First Loss: 29.8726, Second Loss: 67.7941, Val Loss: 82.0065 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [608/2000], First Loss: 30.5340, Second Loss: 67.7551, Val Loss: 82.7045 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [609/2000], First Loss: 34.2379, Second Loss: 67.6303, Val Loss: 79.1760 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [610/2000], First Loss: 31.3991, Second Loss: 66.8489, Val Loss: 81.3899 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [611/2000], First Loss: 31.6839, Second Loss: 66.1692, Val Loss: 83.0657 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [612/2000], First Loss: 32.6267, Second Loss: 66.5989, Val Loss: 82.6175 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [613/2000], First Loss: 32.1050, Second Loss: 65.7914, Val Loss: 80.1936 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [614/2000], First Loss: 31.3222, Second Loss: 63.9635, Val Loss: 78.3083 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [615/2000], First Loss: 30.8764, Second Loss: 63.6565, Val Loss: 80.6637 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [616/2000], First Loss: 30.9405, Second Loss: 63.3185, Val Loss: 79.4286 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [617/2000], First Loss: 29.3244, Second Loss: 62.1871, Val Loss: 77.3226 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [618/2000], First Loss: 29.5583, Second Loss: 62.2029, Val Loss: 78.8746 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [619/2000], First Loss: 29.9360, Second Loss: 61.2495, Val Loss: 77.9777 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [620/2000], First Loss: 29.0097, Second Loss: 60.1170, Val Loss: 77.2390 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [621/2000], First Loss: 29.0139, Second Loss: 59.5008, Val Loss: 77.6247 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [622/2000], First Loss: 29.5022, Second Loss: 59.3093, Val Loss: 76.3345 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [623/2000], First Loss: 29.1968, Second Loss: 58.5993, Val Loss: 76.8670 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [624/2000], First Loss: 28.9149, Second Loss: 57.6104, Val Loss: 74.6422 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [625/2000], First Loss: 27.8423, Second Loss: 56.5024, Val Loss: 74.6638 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [626/2000], First Loss: 27.7458, Second Loss: 56.5087, Val Loss: 75.4867 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [627/2000], First Loss: 27.5719, Second Loss: 55.8691, Val Loss: 74.9844 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [628/2000], First Loss: 27.8135, Second Loss: 55.3879, Val Loss: 73.8003 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [629/2000], First Loss: 27.5889, Second Loss: 54.9062, Val Loss: 73.1505 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [630/2000], First Loss: 27.3221, Second Loss: 54.3843, Val Loss: 73.5458 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [631/2000], First Loss: 26.8960, Second Loss: 53.2908, Val Loss: 72.2441 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [632/2000], First Loss: 26.7025, Second Loss: 52.6335, Val Loss: 72.7606 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [633/2000], First Loss: 26.7438, Second Loss: 52.2230, Val Loss: 75.6252 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [634/2000], First Loss: 27.3647, Second Loss: 52.7039, Val Loss: 70.7792 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [635/2000], First Loss: 26.8738, Second Loss: 51.8589, Val Loss: 72.0521 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [636/2000], First Loss: 26.6486, Second Loss: 51.2056, Val Loss: 72.1318 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [637/2000], First Loss: 26.1799, Second Loss: 50.6814, Val Loss: 71.4620 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [638/2000], First Loss: 26.1462, Second Loss: 50.3183, Val Loss: 71.7327 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [639/2000], First Loss: 26.2345, Second Loss: 49.8505, Val Loss: 70.9383 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [640/2000], First Loss: 26.6800, Second Loss: 49.6399, Val Loss: 73.7365 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [641/2000], First Loss: 27.5666, Second Loss: 50.3256, Val Loss: 68.5241 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [642/2000], First Loss: 27.6797, Second Loss: 49.9782, Val Loss: 73.1988 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [643/2000], First Loss: 28.7568, Second Loss: 50.0263, Val Loss: 71.0312 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [644/2000], First Loss: 27.8878, Second Loss: 49.3783, Val Loss: 71.1824 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [645/2000], First Loss: 26.8530, Second Loss: 48.1557, Val Loss: 69.1971 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [646/2000], First Loss: 25.8552, Second Loss: 47.3059, Val Loss: 71.0140 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [647/2000], First Loss: 26.7789, Second Loss: 47.6057, Val Loss: 71.8120 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [648/2000], First Loss: 28.7649, Second Loss: 48.1429, Val Loss: 67.8654 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [649/2000], First Loss: 28.4414, Second Loss: 47.5092, Val Loss: 74.2973 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [650/2000], First Loss: 28.8520, Second Loss: 48.6341, Val Loss: 66.9378 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [651/2000], First Loss: 29.0950, Second Loss: 51.8796, Val Loss: 68.1723 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [652/2000], First Loss: 28.9541, Second Loss: 51.7667, Val Loss: 69.4620 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [653/2000], First Loss: 28.5263, Second Loss: 48.2425, Val Loss: 68.1457 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [654/2000], First Loss: 27.9452, Second Loss: 46.7547, Val Loss: 68.8085 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [655/2000], First Loss: 27.7146, Second Loss: 46.1091, Val Loss: 71.2793 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [656/2000], First Loss: 27.5041, Second Loss: 45.9577, Val Loss: 70.5575 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [657/2000], First Loss: 27.5519, Second Loss: 44.9789, Val Loss: 67.7279 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [658/2000], First Loss: 27.4500, Second Loss: 44.4263, Val Loss: 68.1479 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [659/2000], First Loss: 27.1957, Second Loss: 44.6909, Val Loss: 71.6716 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [660/2000], First Loss: 27.7371, Second Loss: 45.3768, Val Loss: 67.0044 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [661/2000], First Loss: 26.8616, Second Loss: 43.3239, Val Loss: 66.3682 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [662/2000], First Loss: 26.7792, Second Loss: 42.9921, Val Loss: 69.4913 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [663/2000], First Loss: 26.7747, Second Loss: 43.0370, Val Loss: 65.1137 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [664/2000], First Loss: 26.3405, Second Loss: 42.5290, Val Loss: 66.3413 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [665/2000], First Loss: 29.1417, Second Loss: 44.3894, Val Loss: 67.1610 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [666/2000], First Loss: 29.3457, Second Loss: 43.4548, Val Loss: 72.4612 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [667/2000], First Loss: 28.0187, Second Loss: 44.3202, Val Loss: 67.0224 [(kW/hour)^2], MinVal : 64.9416275024414
Epoch [668/2000], First Loss: 27.7778, Second Loss: 42.8312, Val Loss: 64.4350 [(kW/hour)^2], MinVal : 64.43498992919922
Epoch [669/2000], First Loss: 27.7389, Second Loss: 42.6883, Val Loss: 69.7684 [(kW/hour)^2], MinVal : 64.43498992919922
Epoch [670/2000], First Loss: 29.4996, Second Loss: 42.8213, Val Loss: 64.8895 [(kW/hour)^2], MinVal : 64.43498992919922
Epoch [671/2000], First Loss: 26.8975, Second Loss: 41.4719, Val Loss: 64.0866 [(kW/hour)^2], MinVal : 64.08655548095703
Epoch [672/2000], First Loss: 26.9609, Second Loss: 40.3908, Val Loss: 70.1144 [(kW/hour)^2], MinVal : 64.08655548095703
Epoch [673/2000], First Loss: 26.6142, Second Loss: 41.6254, Val Loss: 69.5667 [(kW/hour)^2], MinVal : 64.08655548095703
Epoch [674/2000], First Loss: 27.2324, Second Loss: 40.8136, Val Loss: 66.1290 [(kW/hour)^2], MinVal : 64.08655548095703
Epoch [675/2000], First Loss: 25.7517, Second Loss: 40.1112, Val Loss: 64.9747 [(kW/hour)^2], MinVal : 64.08655548095703
Epoch [676/2000], First Loss: 25.7913, Second Loss: 39.4071, Val Loss: 65.7864 [(kW/hour)^2], MinVal : 64.08655548095703
Epoch [677/2000], First Loss: 26.1524, Second Loss: 40.1104, Val Loss: 63.8659 [(kW/hour)^2], MinVal : 63.8658561706543
Epoch [678/2000], First Loss: 25.6228, Second Loss: 38.7399, Val Loss: 62.7641 [(kW/hour)^2], MinVal : 62.764095306396484
Epoch [679/2000], First Loss: 25.4977, Second Loss: 38.9144, Val Loss: 64.0631 [(kW/hour)^2], MinVal : 62.764095306396484
Epoch [680/2000], First Loss: 25.1725, Second Loss: 38.0219, Val Loss: 68.8175 [(kW/hour)^2], MinVal : 62.764095306396484
Epoch [681/2000], First Loss: 26.1897, Second Loss: 39.1408, Val Loss: 62.9018 [(kW/hour)^2], MinVal : 62.764095306396484
Epoch [682/2000], First Loss: 26.0252, Second Loss: 38.8246, Val Loss: 64.0339 [(kW/hour)^2], MinVal : 62.764095306396484
Epoch [683/2000], First Loss: 26.4286, Second Loss: 39.4142, Val Loss: 64.6941 [(kW/hour)^2], MinVal : 62.764095306396484
Epoch [684/2000], First Loss: 25.8984, Second Loss: 37.6842, Val Loss: 64.7666 [(kW/hour)^2], MinVal : 62.764095306396484
Epoch [685/2000], First Loss: 25.1109, Second Loss: 36.8883, Val Loss: 63.3744 [(kW/hour)^2], MinVal : 62.764095306396484
Epoch [686/2000], First Loss: 24.9047, Second Loss: 36.4551, Val Loss: 64.0410 [(kW/hour)^2], MinVal : 62.764095306396484
Epoch [687/2000], First Loss: 25.1400, Second Loss: 36.2900, Val Loss: 65.2454 [(kW/hour)^2], MinVal : 62.764095306396484
Epoch [688/2000], First Loss: 24.9652, Second Loss: 36.2636, Val Loss: 63.1101 [(kW/hour)^2], MinVal : 62.764095306396484
Epoch [689/2000], First Loss: 25.0972, Second Loss: 35.9614, Val Loss: 65.2253 [(kW/hour)^2], MinVal : 62.764095306396484
Epoch [690/2000], First Loss: 27.8671, Second Loss: 38.0134, Val Loss: 64.8497 [(kW/hour)^2], MinVal : 62.764095306396484
Epoch [691/2000], First Loss: 30.1067, Second Loss: 38.8572, Val Loss: 70.6734 [(kW/hour)^2], MinVal : 62.764095306396484
Epoch [692/2000], First Loss: 28.2556, Second Loss: 39.2519, Val Loss: 64.0478 [(kW/hour)^2], MinVal : 62.764095306396484
Epoch [693/2000], First Loss: 28.1653, Second Loss: 38.4049, Val Loss: 61.6971 [(kW/hour)^2], MinVal : 61.69709396362305
Epoch [694/2000], First Loss: 27.2667, Second Loss: 37.8519, Val Loss: 67.0763 [(kW/hour)^2], MinVal : 61.69709396362305
Epoch [695/2000], First Loss: 27.6237, Second Loss: 37.5624, Val Loss: 62.5496 [(kW/hour)^2], MinVal : 61.69709396362305
Epoch [696/2000], First Loss: 25.9182, Second Loss: 35.2402, Val Loss: 62.8876 [(kW/hour)^2], MinVal : 61.69709396362305
Epoch [697/2000], First Loss: 27.2605, Second Loss: 36.1068, Val Loss: 66.1787 [(kW/hour)^2], MinVal : 61.69709396362305
Epoch [698/2000], First Loss: 25.6186, Second Loss: 35.2190, Val Loss: 67.6159 [(kW/hour)^2], MinVal : 61.69709396362305
Epoch [699/2000], First Loss: 25.5636, Second Loss: 35.5623, Val Loss: 61.9620 [(kW/hour)^2], MinVal : 61.69709396362305
Epoch [700/2000], First Loss: 25.6490, Second Loss: 35.3905, Val Loss: 61.7025 [(kW/hour)^2], MinVal : 61.69709396362305
Epoch [701/2000], First Loss: 25.1836, Second Loss: 33.9951, Val Loss: 63.6927 [(kW/hour)^2], MinVal : 61.69709396362305
Epoch [702/2000], First Loss: 25.2462, Second Loss: 34.1915, Val Loss: 61.2533 [(kW/hour)^2], MinVal : 61.25325393676758
Epoch [703/2000], First Loss: 24.6939, Second Loss: 34.0236, Val Loss: 60.2921 [(kW/hour)^2], MinVal : 60.29210662841797
Epoch [704/2000], First Loss: 24.9608, Second Loss: 33.3453, Val Loss: 60.5603 [(kW/hour)^2], MinVal : 60.29210662841797
Epoch [705/2000], First Loss: 24.0942, Second Loss: 32.6342, Val Loss: 65.3761 [(kW/hour)^2], MinVal : 60.29210662841797
Epoch [706/2000], First Loss: 24.3414, Second Loss: 33.0761, Val Loss: 61.9298 [(kW/hour)^2], MinVal : 60.29210662841797
Epoch [707/2000], First Loss: 24.4050, Second Loss: 32.2947, Val Loss: 63.3983 [(kW/hour)^2], MinVal : 60.29210662841797
Epoch [708/2000], First Loss: 23.9098, Second Loss: 32.5259, Val Loss: 65.2445 [(kW/hour)^2], MinVal : 60.29210662841797
Epoch [709/2000], First Loss: 23.7386, Second Loss: 32.5018, Val Loss: 61.4091 [(kW/hour)^2], MinVal : 60.29210662841797
Epoch [710/2000], First Loss: 23.7558, Second Loss: 32.0112, Val Loss: 60.8313 [(kW/hour)^2], MinVal : 60.29210662841797
Epoch [711/2000], First Loss: 23.6510, Second Loss: 31.4863, Val Loss: 61.2826 [(kW/hour)^2], MinVal : 60.29210662841797
Epoch [712/2000], First Loss: 23.3139, Second Loss: 31.4003, Val Loss: 62.3921 [(kW/hour)^2], MinVal : 60.29210662841797
Epoch [713/2000], First Loss: 24.0280, Second Loss: 31.8631, Val Loss: 65.1099 [(kW/hour)^2], MinVal : 60.29210662841797
Epoch [714/2000], First Loss: 24.8251, Second Loss: 32.5118, Val Loss: 60.1243 [(kW/hour)^2], MinVal : 60.124290466308594
Epoch [715/2000], First Loss: 24.4776, Second Loss: 31.3788, Val Loss: 63.0589 [(kW/hour)^2], MinVal : 60.124290466308594
Epoch [716/2000], First Loss: 23.9978, Second Loss: 31.3925, Val Loss: 60.1063 [(kW/hour)^2], MinVal : 60.106319427490234
Epoch [717/2000], First Loss: 23.2846, Second Loss: 30.1883, Val Loss: 59.8747 [(kW/hour)^2], MinVal : 59.874732971191406
Epoch [718/2000], First Loss: 23.7137, Second Loss: 30.2738, Val Loss: 64.7374 [(kW/hour)^2], MinVal : 59.874732971191406
Epoch [719/2000], First Loss: 24.7476, Second Loss: 31.3022, Val Loss: 59.4140 [(kW/hour)^2], MinVal : 59.41404724121094
Epoch [720/2000], First Loss: 25.8506, Second Loss: 32.7920, Val Loss: 64.2079 [(kW/hour)^2], MinVal : 59.41404724121094
Epoch [721/2000], First Loss: 24.4373, Second Loss: 30.9657, Val Loss: 61.1664 [(kW/hour)^2], MinVal : 59.41404724121094
Epoch [722/2000], First Loss: 22.8826, Second Loss: 29.3826, Val Loss: 59.4036 [(kW/hour)^2], MinVal : 59.40357208251953
Epoch [723/2000], First Loss: 23.3271, Second Loss: 29.4890, Val Loss: 64.8377 [(kW/hour)^2], MinVal : 59.40357208251953
Epoch [724/2000], First Loss: 24.6385, Second Loss: 31.2249, Val Loss: 61.4055 [(kW/hour)^2], MinVal : 59.40357208251953
Epoch [725/2000], First Loss: 26.8954, Second Loss: 31.9110, Val Loss: 64.8941 [(kW/hour)^2], MinVal : 59.40357208251953
Epoch [726/2000], First Loss: 24.7807, Second Loss: 30.9313, Val Loss: 60.7448 [(kW/hour)^2], MinVal : 59.40357208251953
Epoch [727/2000], First Loss: 25.1491, Second Loss: 31.5536, Val Loss: 59.2216 [(kW/hour)^2], MinVal : 59.22163009643555
Epoch [728/2000], First Loss: 24.7349, Second Loss: 30.4471, Val Loss: 65.5149 [(kW/hour)^2], MinVal : 59.22163009643555
Epoch [729/2000], First Loss: 26.3096, Second Loss: 31.0388, Val Loss: 58.0890 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [730/2000], First Loss: 25.3243, Second Loss: 30.8746, Val Loss: 60.4697 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [731/2000], First Loss: 25.0903, Second Loss: 29.8670, Val Loss: 64.1517 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [732/2000], First Loss: 26.5732, Second Loss: 30.5912, Val Loss: 59.4834 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [733/2000], First Loss: 25.8771, Second Loss: 29.9390, Val Loss: 61.5314 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [734/2000], First Loss: 26.6537, Second Loss: 33.1775, Val Loss: 58.7135 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [735/2000], First Loss: 24.9277, Second Loss: 29.2743, Val Loss: 62.5122 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [736/2000], First Loss: 24.2896, Second Loss: 29.3512, Val Loss: 62.8214 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [737/2000], First Loss: 24.6171, Second Loss: 29.7289, Val Loss: 58.8238 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [738/2000], First Loss: 25.4142, Second Loss: 29.8674, Val Loss: 61.7496 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [739/2000], First Loss: 27.0461, Second Loss: 30.6448, Val Loss: 61.5334 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [740/2000], First Loss: 25.8847, Second Loss: 29.5357, Val Loss: 62.5985 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [741/2000], First Loss: 25.8000, Second Loss: 29.4692, Val Loss: 66.0329 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [742/2000], First Loss: 25.0743, Second Loss: 30.3169, Val Loss: 59.9409 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [743/2000], First Loss: 24.7001, Second Loss: 28.4293, Val Loss: 58.5101 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [744/2000], First Loss: 24.7365, Second Loss: 28.8523, Val Loss: 60.4701 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [745/2000], First Loss: 24.5955, Second Loss: 28.2237, Val Loss: 59.4062 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [746/2000], First Loss: 24.0263, Second Loss: 28.1574, Val Loss: 58.4485 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [747/2000], First Loss: 24.4431, Second Loss: 27.9372, Val Loss: 62.4941 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [748/2000], First Loss: 24.7398, Second Loss: 29.2424, Val Loss: 59.2875 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [749/2000], First Loss: 23.8748, Second Loss: 27.2266, Val Loss: 59.1494 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [750/2000], First Loss: 23.1155, Second Loss: 26.9434, Val Loss: 59.7137 [(kW/hour)^2], MinVal : 58.089019775390625
Epoch [751/2000], First Loss: 23.9787, Second Loss: 27.5932, Val Loss: 58.2526 [(kW/hour)^2], MinVal : 58.089019775390625
